source	left	right	A	B	AB	C	x	y	z	k	dx	dy	dz	dk	sx	sy	sz	sk	rA	rB	rAB	rC
0	1	8	1	2	0	1	2	1	1	1	4	3	1	1	9	-14	2	-3	2	3	5	6	0	5	21	32	0	1	1	1	1	0	0	0
0	1	9	1	2	0	1	2	3	1	2	4	7	1	2	9	-14	2	-3	2	4	6	6	0	12	32	32	0	1	1	1	1	0	0	0
0	1	10	1	2	0	1	2	5	1	3	4	11	1	3	9	-14	2	-3	2	5	7	6	0	21	45	32	0	1	1	1	1	0	0	0
0	1	11	1	2	0	1	5	3	3	2	11	7	3	2	67	-108	18	-29	2	7	13	38	0	45	165	1440	0	1	1	1	1	0	0	0
0	1	12	1	2	0	1	3	1	2	1	7	3	2	1	29	-40	8	-11	2	4	8	18	0	12	60	320	0	1	1	1	1	0	0	0
0	1	13	1	2	0	1	3	4	2	3	7	10	2	3	29	-40	8	-11	2	6	10	18	0	32	96	320	0	1	1	1	1	0	0	0
0	1	14	1	2	0	1	4	1	3	1	10	3	3	1	61	-78	18	-23	2	5	11	38	0	21	117	1440	0	1	1	1	1	0	0	0
0	1	15	1	2	0	1	1	0	1	1	3	2	1	1	7	-4	2	-1	2	2	4	6	0	0	12	32	0	0	1	1	1	1	0	0
0	1	16	1	2	0	1	1	1	1	2	3	5	1	2	7	-4	2	-1	2	3	5	6	0	5	21	32	0	1	1	1	1	0	0	0
0	1	17	1	2	0	1	1	2	1	3	3	8	1	3	7	-4	2	-1	2	4	6	6	0	12	32	32	0	1	1	1	1	0	0	0
0	1	18	1	2	0	1	1	3	1	4	3	11	1	4	7	-4	2	-1	2	5	7	6	0	21	45	32	0	1	1	1	1	0	0	0
0	1	19	1	2	0	1	3	2	4	3	11	8	4	3	89	-64	32	-23	2	6	14	66	0	32	192	4352	0	1	1	1	1	0	0	0
0	1	20	1	2	0	1	2	1	3	2	8	5	3	2	49	-30	18	-11	2	4	10	38	0	12	96	1440	0	1	1	1	1	0	0	0
0	1	21	1	2	0	1	2	3	3	5	8	13	3	5	49	-30	18	-11	2	7	13	38	0	45	165	1440	0	1	1	1	1	0	0	0
0	1	22	1	2	0	1	3	1	5	2	13	5	5	2	131	-76	50	-29	2	5	15	102	0	21	221	10400	0	1	1	1	1	0	0	0
0	1	23	1	2	0	1	1	0	2	1	5	2	2	1	21	-8	8	-3	2	2	6	18	0	0	32	320	0	0	1	1	1	1	0	0
0	1	24	1	2	0	1	1	1	2	3	5	7	2	3	21	-8	8	-3	2	4	8	18	0	12	60	320	0	1	1	1	1	0	0	0
0	1	25	1	2	0	1	1	2	2	5	5	12	2	5	21	-8	8	-3	2	6	10	18	0	32	96	320	0	1	1	1	1	0	0	0
0	1	26	1	2	0	1	2	1	5	3	12	7	5	3	121	-46	50	-19	2	5	15	102	0	21	221	10400	0	1	1	1	1	0	0	0
0	1	27	1	2	0	1	1	0	3	1	7	2	3	1	43	-12	18	-5	2	2	8	38	0	0	60	1440	0	0	1	1	1	1	0	0
0	1	28	1	2	0	1	1	1	3	4	7	9	3	4	43	-12	18	-5	2	5	11	38	0	21	117	1440	0	1	1	1	1	0	0	0
0	1	29	1	2	0	1	1	0	4	1	9	2	4	1	73	-16	32	-7	2	2	10	66	0	0	96	4352	0	0	1	1	1	1	0	0
0	2	0	1	3	0	1	1	1	0	1	1	4	0	1	1	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2
0	2	1	1	3	0	1	1	2	0	1	1	5	0	1	1	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2
0	2	2	1	3	0	1	1	3	0	1	1	6	0	1	1	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2
0	2	3	1	3	0	1	1	4	0	1	1	7	0	1	1	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2
0	2	4	1	3	0	1	4	3	1	1	7	6	1	1	22	-81	3	-11	2	5	8	11	0	21	60	117	0	1	1	1	1	0	0	0
0	2	5	1	3	0	1	3	2	1	1	6	5	1	1	19	-51	3	-8	2	4	7	11	0	12	45	117	0	1	1	1	1	0	0	0
0	2	6	1	3	0	1	3	5	1	2	6	11	1	2	19	-51	3	-8	2	5	8	11	0	21	60	117	0	1	1	1	1	0	0	0
0	2	7	1	3	0	1	5	2	2	1	11	5	2	1	67	-162	12	-29	2	6	12	38	0	32	140	1440	0	1	1	1	1	0	0	0
0	2	8	1	3	0	1	2	1	1	1	5	4	1	1	16	-27	3	-5	2	3	6	11	0	5	32	117	0	1	1	1	1	0	0	0
0	2	9	1	3	0	1	2	3	1	2	5	9	1	2	16	-27	3	-5	2	4	7	11	0	12	45	117	0	1	1	1	1	0	0	0
0	2	10	1	3	0	1	2	5	1	3	5	14	1	3	16	-27	3	-5	2	5	8	11	0	21	60	117	0	1	1	1	1	0	0	0
0	2	11	1	3	0	1	5	3	3	2	14	9	3	2	127	-207	27	-44	2	7	16	83	0	45	252	6885	0	1	1	1	1	0	0	0
0	2	12	1	3	0	1	3	1	2	1	9	4	2	1	55	-78	12	-17	2	4	10	38	0	12	96	1440	0	1	1	1	1	0	0	0
0	2	13	1	3	0	1	3	4	2	3	9	13	2	3	55	-78	12	-17	2	6	12	38	0	32	140	1440	0	1	1	1	1	0	0	0
0	2	14	1	3	0	1	4	1	3	1	13	4	3	1	118	-153	27	-35	2	5	14	83	0	21	192	6885	0	1	1	1	1	0	0	0
0	2	15	1	3	0	1	1	0	1	1	4	3	1	1	13	-9	3	-2	2	2	5	11	0	0	21	117	0	0	1	1	1	1	0	0
0	2	16	1	3	0	1	1	1	1	2	4	7	1	2	13	-9	3	-2	2	3	6	11	0	5	32	117	0	1	1	1	1	0	0	0
0	2	17	1	3	0	1	1	2	1	3	4	11	1	3	13	-9	3	-2	2	4	7	11	0	12	45	117	0	1	1	1	1	0	0	0
0	2	18	1	3	0	1	1	3	1	4	4	15	1	4	13	-9	3	-2	2	5	8	11	0	21	60	117	0	1	1	1	1	0	0	0
0	2	19	1	3	0	1	3	2	4	3	15	11	4	3	181	-132	48	-35	2	6	18	146	0	32	320	21312	0	1	1	1	1	0	0	0
0	2	20	1	3	0	1	2	1	3	2	11	7	3	2	100	-63	27	-17	2	4	13	83	0	12	165	6885	0	1	1	1	1	0	0	0
0	2	21	1	3	0	1	2	3	3	5	11	18	3	5	100	-63	27	-17	2	7	16	83	0	45	252	6885	0	1	1	1	1	0	0	0
0	2	22	1	3	0	1	3	1	5	2	18	7	5	2	271	-159	75	-44	2	5	20	227	0	21	396	51525	0	1	1	1	1	0	0	0
0	2	23	1	3	0	1	1	0	2	1	7	3	2	1	43	-18	12	-5	2	2	8	38	0	0	60	1440	0	0	1	1	1	1	0	0
0	2	24	1	3	0	1	1	1	2	3	7	10	2	3	43	-18	12	-5	2	4	10	38	0	12	96	1440	0	1	1	1	1	0	0	0
0	2	25	1	3	0	1	1	2	2	5	7	17	2	5	43	-18	12	-5	2	6	12	38	0	32	140	1440	0	1	1	1	1	0	0	0
0	2	26	1	3	0	1	2	1	5	3	17	10	5	3	256	-99	75	-29	2	5	20	227	0	21	396	51525	0	1	1	1	1	0	0	0
0	2	27	1	3	0	1	1	0	3	1	10	3	3	1	91	-27	27	-8	2	2	11	83	0	0	117	6885	0	0	1	1	1	1	0	0
0	2	28	1	3	0	1	1	1	3	4	10	13	3	4	91	-27	27	-8	2	5	14	83	0	21	192	6885	0	1	1	1	1	0	0	0
0	2	29	1	3	0	1	1	0	4	1	13	3	4	1	157	-36	48	-11	2	2	14	146	0	0	192	21312	0	0	1	1	1	1	0	0
0	3	0	1	4	0	1	1	1	0	1	1	5	0	1	1	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2
0	3	1	1	4	0	1	1	2	0	1	1	6	0	1	1	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2
0	3	2	1	4	0	1	1	3	0	1	1	7	0	1	1	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2
0	3	3	1	4	0	1	1	4	0	1	1	8	0	1	1	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	1	2
0	3	4	1	4	0	1	4	3	1	1	8	7	1	1	33	-124	4	-15	2	5	9	18	0	21	77	320	0	1	1	1	1	0	0	0
0	3	5	1	4	0	1	3	2	1	1	7	6	1	1	29	-80	4	-11	2	4	8	18	0	12	60	320	0	1	1	1	1	0	0	0
0	3	6	1	4	0	1	3	5	1	2	7	13	1	2	29	-80	4	-11	2	5	9	18	0	21	77	320	0	1	1	1	1	0	0	0
0	3	7	1	4	0	1	5	2	2	1	13	6	2	1	105	-256	16	-39	2	6	14	66	0	32	192	4352	0	1	1	1	1	0	0	0
0	3	8	1	4	0	1	2	1	1	1	6	5	1	1	25	-44	4	-7	2	3	7	18	0	5	45	320	0	1	1	1	1	0	0	0
0	3	9	1	4	0	1	2	3	1	2	6	11	1	2	25	-44	4	-7	2	4	8	18	0	12	60	320	0	1	1	1	1	0	0	0
